,year,mileage,S,SV,SR,SL,listed price,Accident,Past Owners,is_Personal_Use,AK,AL,AR,AZ,CA,CO,CT,DE,FL,GA,GU,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY,first_color,second_color,Black exterior,Blue exterior,Brown exterior,Gray exterior,Maroon exterior,Orange exterior,Red exterior,Silver exterior,Unknown exterior,White exterior, Beige interior, Black interior, Blue interior, Gray interior, Unknown interior
1329,2018,19174,1,0,0,0,13987,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gray exterior, Black interior,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1330,2018,43171,1,0,0,0,10942,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black exterior, Black interior,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1331,2019,41584,1,0,0,0,nan,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Black exterior, Black interior,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1332,2019,8701,1,0,0,0,12599,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,White exterior, Black interior,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1333,2017,25750,1,0,0,0,11877,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Gray exterior, Black interior,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1334,2019,9707,1,0,0,0,nan,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Silver exterior, Black interior,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1335,2018,57771,1,0,0,0,11999,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Silver exterior, Black interior,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1336,2018,44740,1,0,0,0,10991,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gray exterior, Black interior,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1337,2018,60046,1,0,0,0,10890,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Silver exterior, Black interior,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1338,2018,54616,1,0,0,0,12950,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Silver exterior, Black interior,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1339,2019,46248,1,0,0,0,12999,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,White exterior, Black interior,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1340,2018,59377,1,0,0,0,10981,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gray exterior, Black interior,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1341,2019,39568,1,0,0,0,nan,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black exterior, Black interior,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1342,2019,5160,1,0,0,0,14998,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Gray exterior, Black interior,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1343,2019,16050,1,0,0,0,14620,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,White exterior, Black interior,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1344,2020,76,1,0,0,0,17990,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black exterior, Black interior,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1345,2019,19559,1,0,0,0,15450,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,White exterior, Black interior,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1346,2019,7707,1,0,0,0,14998,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Silver exterior, Black interior,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1347,2019,8000,1,0,0,0,14998,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Gray exterior, Black interior,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1348,2019,20904,1,0,0,0,13677,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Silver exterior, Black interior,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1349,2015,32136,1,0,0,0,9275,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black exterior, Black interior,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1350,2019,19801,1,0,0,0,13999,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Silver exterior, Black interior,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1351,2018,20979,1,0,0,0,13296,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Silver exterior, Black interior,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1352,2017,12015,1,0,0,0,nan,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Silver exterior, Black interior,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1353,2019,2586,1,0,0,0,14988,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gray exterior, Black interior,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1354,2018,58542,1,0,0,0,10000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Silver exterior, Black interior,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1355,2015,27734,1,0,0,0,9995,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Black exterior, Black interior,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1356,2017,47283,1,0,0,0,11900,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,White exterior, Black interior,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1357,2017,64425,1,0,0,0,9995,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue exterior, Black interior,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1358,2018,47021,1,0,0,0,11800,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black exterior, Black interior,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1359,2018,32646,1,0,0,0,11977,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black exterior, Black interior,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1360,2017,129103,1,0,0,0,6499,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gray exterior, Black interior,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1361,2019,35942,1,0,0,0,nan,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,White exterior, Black interior,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1362,2019,6699,1,0,0,0,14998,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue exterior, Black interior,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1363,2015,82381,1,0,0,0,nan,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black exterior, Black interior,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1364,2018,119172,1,0,0,0,7544,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue exterior, Black interior,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1365,2017,24002,1,0,0,0,12490,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Gray exterior, Black interior,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1366,2019,43145,1,0,0,0,12534,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,White exterior, Black interior,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1367,2020,5,1,0,0,0,17472,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black exterior, Black interior,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1368,2018,34901,1,0,0,0,10500,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black exterior, Black interior,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1369,2018,78722,1,0,0,0,9881,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black exterior, Black interior,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1370,2017,34196,1,0,0,0,12392,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Silver exterior, Black interior,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1371,2019,41876,1,0,0,0,13200,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue exterior, Black interior,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1372,2017,42301,1,0,0,0,10999,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,White exterior, Black interior,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1373,2018,47645,1,0,0,0,10995,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black exterior, Black interior,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1374,2019,24427,1,0,0,0,14888,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gray exterior, Black interior,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1375,2020,3010,1,0,0,0,16298,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gray exterior, Black interior,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1376,2017,40799,1,0,0,0,10695,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Black exterior, Black interior,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1377,2017,47485,1,0,0,0,9488,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gray exterior, Black interior,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1378,2018,16466,1,0,0,0,13990,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black exterior, Black interior,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1379,2015,85524,1,0,0,0,7750,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Silver exterior, Black interior,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1380,2018,48425,1,0,0,0,11770,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Silver exterior, Black interior,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1381,2019,18785,1,0,0,0,13991,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Black exterior, Black interior,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1382,2019,57430,1,0,0,0,nan,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Black exterior, Black interior,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1383,2017,60799,1,0,0,0,9199,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Silver exterior, Black interior,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1384,2019,33250,1,0,0,0,13977,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Silver exterior, Black interior,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1385,2019,45191,1,0,0,0,11299,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black exterior, Black interior,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1386,2017,42222,1,0,0,0,14995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gray exterior, Black interior,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1387,2019,44757,1,0,0,0,13117,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Black exterior, Black interior,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1388,2017,15459,1,0,0,0,12449,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gray exterior, Black interior,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1389,2019,18218,1,0,0,0,14555,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black exterior, Black interior,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1390,2019,35719,1,0,0,0,nan,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black exterior, Unknown interior,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1391,2019,36075,1,0,0,0,13995,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,White exterior, Black interior,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1392,2014,72900,1,0,0,0,nan,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gray exterior, Black interior,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1393,2019,35301,1,0,0,0,12499,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue exterior, Black interior,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1394,2019,15718,1,0,0,0,14995,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,White exterior, Black interior,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1395,2019,27533,1,0,0,0,nan,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,White exterior, Black interior,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1396,2018,47636,1,0,0,0,9900,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Black exterior, Black interior,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1397,2017,11895,1,0,0,0,12998,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Silver exterior, Black interior,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1398,2018,47787,1,0,0,0,10699,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Silver exterior, Black interior,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1399,2020,10622,1,0,0,0,16992,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gray exterior, Black interior,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1400,2019,10490,1,0,0,0,nan,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black exterior, Black interior,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1401,2019,8802,1,0,0,0,14381,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue exterior, Black interior,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1402,2019,41869,1,0,0,0,12699,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Black exterior, Black interior,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1403,2017,48373,1,0,0,0,nan,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black exterior, Black interior,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1404,2019,39881,1,0,0,0,14142,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Blue exterior, Black interior,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1405,2018,40739,1,0,0,0,10717,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black exterior, Black interior,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1406,2019,2732,1,0,0,0,nan,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Silver exterior, Black interior,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1407,2019,4073,1,0,0,0,nan,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,White exterior, Black interior,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1408,2019,34425,1,0,0,0,13000,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gray exterior, Black interior,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
